5123428,
4682147,
5291519,
4564610,
4594386,
5305641,
5235668,
4643962,
4404869,
4859369,
5524867,
4455260,
4384249,
4923932,
5101374,
4486400,
5099101,
5553600,
5371542,
5176160,
5382353,
4588594,
4707836,
5342129,
5024080,
4735265,
4522723,
4401847,
4384253,
4427986,
4331790,
4354683,
4155576,
4465649,
4134501,
4188878,
4174591,
4089550,
4124632,
4143464,
4101683,
4119272,
4067145,
4118702,
4274386,
4134396,
4116978,
4179606,
4107629,
4169804,
4282416,
4428488,
4652712,
4202405,
4435426,
4203327,
4456072,
4147452,
4343304,
4818581,
4540256,
4361018,
4094872,
4579454,
4834050,
4218525,
4614438,
4195327,
4072201,
4321387,
4421921,
4105302,
4477994,
4309608,
4339920,
4250999,
4122491,
4795822,
4637808,
