344293,
356828,
333113,
332940,
326054,
293008,
308787,
313509,
298532,
294233,
294401,
310430,
292730,
325550,
288653,
317965,
302772,
295644,
300090,
290620,
342160,
316694,
283807,
361054,
300342,
330122,
305741,
284645,
324749,
295119,
304063,
329259,
297205,
341610,
286737,
318784,
317098,
288687,
342755,
283326,
317297,
307984,
303901,
308123,
285786,
319699,
296890,
360801,
321267,
283189,
319783,
310323,
355737,
310492,
283994,
306712,
300482,
394184,
331945,
286711,
325935,
294140,
347666,
310890,
290486,
322686,
312792,
337119,
358087,
302806,
306042,
288461,
286797,
298403,
590403,
320524,
294536,
305553,
302828,
296113,
301788,
293320,
310452,
303655,
303487,
299335,
292193,
312266,
295030,
303991,
373401,
443750,
310134,
295980,
329179,
310139,
292731,
304471,
292457,
323245,
295235,
324131,
314613,
290471,
312808,
353209,
324567,
313830,
350874,
305752,
294774,
320513,
313314,
309436,
296598,
296838,
339309,
303767,
323673,
323036,
284458,
315597,
298083,
315493,
335485,
298734,
316771,
297164,
314089,
318264,
320010,
317064,
299503,
316309,
345983,
320512,
