4212506,
4057361,
4156668,
4086919,
4890341,
4351127,
4629603,
4798036,
4257177,
4008028,
4008725,
4114922,
4086115,
4056135,
4156669,
4080276,
3997650,
4018994,
4059831,
4064997,
4101022,
4134023,
3849888,
4075192,
4021841,
4121751,
4133212,
4042935,
4112179,
4151499,
4086294,
4125517,
4280229,
4400978,
3900633,
3936261,
3892204,
4154383,
3873975,
4196675,
3945740,
4102098,
4093858,
4111041,
4130481,
4102744,
3986330,
4035192,
3936486,
3914587,
3943207,
4185789,
3985716,
4326943,
3972961,
4352243,
4375338,
4103560,
4533670,
4187950,
4648152,
4170431,
4682457,
4084852,
4403875,
4102870,
4444687,
4141499,
4177400,
4264744,
4268995,
4192227,
4625466,
4090370,
4272737,
4236439,
4234786,
4595968,
4032004,
4179170,
3870611,
3794125,
4011674,
4238639,
3998595,
4470510,
4123597,
3994520,
4072181,
3809418,
4373549,
4140863,
4368920,
4222008,
4116359,
3987483,
4061205,
4256802,
4000569,
4120854,
